,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"F[1, 66]",0.298,0.051,0.215,0.382,0.001,0.0,7628.0,2948.0,1.0
"F[1, 67]",0.149,0.04,0.083,0.213,0.0,0.0,8597.0,2620.0,1.0
"F[1, 68]",0.252,0.049,0.177,0.336,0.001,0.0,5325.0,2696.0,1.0
"F[1, 69]",0.069,0.028,0.027,0.113,0.0,0.0,9152.0,1727.0,1.0
"F[1, 70]",0.384,0.053,0.3,0.473,0.001,0.0,7437.0,2808.0,1.0
"F[1, 71]",0.199,0.044,0.126,0.267,0.001,0.0,7578.0,2842.0,1.0
"F[1, 72]",0.183,0.042,0.114,0.248,0.0,0.0,8182.0,2694.0,1.0
"F[1, 73]",0.226,0.046,0.15,0.3,0.0,0.0,9284.0,2606.0,1.0
"F[1, 74]",0.124,0.036,0.065,0.181,0.0,0.0,7622.0,2872.0,1.0
"F[1, 75]",0.312,0.05,0.233,0.397,0.001,0.0,6963.0,2531.0,1.0
"F[1, 76]",0.102,0.033,0.048,0.154,0.0,0.0,7936.0,2680.0,1.0
"F[1, 77]",0.186,0.044,0.112,0.254,0.001,0.0,6820.0,2931.0,1.0
"F[1, 78]",0.129,0.038,0.07,0.19,0.0,0.0,10017.0,2752.0,1.0
"F[1, 79]",0.433,0.055,0.349,0.529,0.001,0.001,4639.0,2508.0,1.0
"F[1, 80]",0.17,0.041,0.105,0.237,0.0,0.0,8139.0,2974.0,1.0
"F[1, 81]",0.064,0.027,0.021,0.104,0.0,0.0,9981.0,2907.0,1.0
"F[1, 82]",0.438,0.055,0.35,0.531,0.001,0.001,5680.0,2539.0,1.0
"F[1, 83]",0.231,0.046,0.154,0.303,0.001,0.0,8263.0,2763.0,1.0
"F[1, 84]",0.353,0.053,0.265,0.44,0.001,0.001,5351.0,2590.0,1.0
"F[1, 85]",0.098,0.032,0.048,0.149,0.0,0.0,8278.0,2951.0,1.0
"F[1, 86]",0.198,0.045,0.122,0.268,0.001,0.0,8044.0,2158.0,1.0
"F[1, 87]",0.106,0.033,0.054,0.16,0.0,0.0,6383.0,2632.0,1.0
"F[1, 88]",0.237,0.046,0.161,0.307,0.001,0.0,8227.0,2753.0,1.01
"F[1, 89]",0.253,0.049,0.176,0.337,0.001,0.0,6703.0,2543.0,1.0
"F[1, 90]",0.146,0.038,0.087,0.208,0.0,0.0,8880.0,2644.0,1.0
"F[1, 91]",0.098,0.033,0.049,0.152,0.0,0.0,9699.0,3093.0,1.0
"F[1, 92]",0.132,0.037,0.073,0.194,0.0,0.0,7649.0,2523.0,1.0
"F[1, 93]",0.121,0.035,0.067,0.182,0.0,0.0,8979.0,2914.0,1.0
"F[1, 94]",0.048,0.023,0.012,0.08,0.0,0.0,9319.0,3091.0,1.0
"F[1, 95]",0.199,0.044,0.125,0.268,0.001,0.0,7407.0,2722.0,1.0
"F[1, 96]",0.084,0.03,0.038,0.133,0.0,0.0,8678.0,2781.0,1.0
"F[1, 97]",0.117,0.036,0.06,0.175,0.0,0.0,9931.0,2992.0,1.0
"F[1, 98]",0.071,0.028,0.028,0.116,0.0,0.0,6855.0,2737.0,1.0
"F[1, 99]",0.084,0.03,0.035,0.13,0.0,0.0,9555.0,2650.0,1.0
