,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"F[1, 43]",0.091,0.033,0.041,0.144,0.0,0.0,8541.0,3167.0,1.0
"F[1, 44]",0.482,0.055,0.391,0.573,0.001,0.0,9354.0,2879.0,1.0
"F[1, 45]",0.279,0.049,0.197,0.358,0.001,0.0,9957.0,2916.0,1.0
"F[1, 46]",0.229,0.046,0.154,0.303,0.001,0.0,8478.0,3061.0,1.0
"F[1, 47]",0.13,0.039,0.07,0.195,0.0,0.0,9422.0,2327.0,1.0
"F[1, 48]",0.367,0.056,0.276,0.457,0.0,0.0,12407.0,2762.0,1.01
"F[1, 49]",0.359,0.055,0.268,0.45,0.001,0.001,6081.0,2675.0,1.0
"F[1, 50]",0.21,0.046,0.134,0.281,0.0,0.0,10467.0,3127.0,1.0
"F[1, 51]",0.144,0.04,0.078,0.208,0.0,0.0,9628.0,2683.0,1.01
"F[1, 52]",0.17,0.042,0.101,0.238,0.0,0.0,10453.0,2976.0,1.0
"F[1, 53]",0.104,0.035,0.051,0.161,0.0,0.0,8189.0,2717.0,1.0
"F[1, 54]",0.105,0.035,0.049,0.161,0.0,0.0,9061.0,2190.0,1.0
"F[1, 55]",0.132,0.038,0.072,0.195,0.0,0.0,8724.0,3021.0,1.0
"F[1, 56]",0.337,0.053,0.254,0.429,0.001,0.0,9434.0,3023.0,1.0
"F[1, 57]",0.191,0.045,0.115,0.26,0.0,0.0,10138.0,2662.0,1.0
"F[1, 58]",0.198,0.045,0.124,0.268,0.0,0.0,9803.0,2935.0,1.0
"F[1, 59]",0.127,0.036,0.07,0.186,0.0,0.0,10161.0,2906.0,1.0
"F[1, 60]",0.169,0.043,0.099,0.235,0.0,0.0,10494.0,3027.0,1.0
"F[1, 61]",0.159,0.041,0.092,0.224,0.0,0.0,8947.0,2787.0,1.0
"F[1, 62]",0.108,0.035,0.051,0.162,0.0,0.0,8686.0,2346.0,1.0
"F[1, 63]",0.092,0.032,0.038,0.138,0.0,0.0,8361.0,2550.0,1.0
"F[1, 64]",0.075,0.029,0.029,0.119,0.0,0.0,8963.0,2613.0,1.0
"F[1, 65]",0.104,0.035,0.047,0.158,0.0,0.0,8612.0,2407.0,1.0
"F[1, 66]",0.287,0.052,0.202,0.37,0.0,0.0,11444.0,2788.0,1.0
"F[1, 67]",0.143,0.039,0.08,0.206,0.0,0.0,9865.0,2989.0,1.0
"F[1, 68]",0.226,0.047,0.145,0.298,0.0,0.0,9104.0,2774.0,1.0
"F[1, 69]",0.063,0.028,0.019,0.104,0.0,0.0,7048.0,2927.0,1.0
"F[1, 70]",0.388,0.055,0.301,0.482,0.001,0.0,9894.0,2999.0,1.0
"F[1, 71]",0.185,0.043,0.112,0.253,0.0,0.0,9824.0,2499.0,1.0
"F[1, 72]",0.18,0.044,0.109,0.253,0.0,0.0,10824.0,2707.0,1.0
"F[1, 73]",0.21,0.046,0.136,0.286,0.0,0.0,10377.0,2342.0,1.0
"F[1, 74]",0.116,0.036,0.058,0.172,0.0,0.0,10721.0,2830.0,1.0
"F[1, 75]",0.29,0.05,0.206,0.369,0.001,0.0,9367.0,3106.0,1.0
"F[1, 76]",0.101,0.033,0.048,0.153,0.0,0.0,7502.0,2403.0,1.0
"F[1, 77]",0.181,0.044,0.108,0.249,0.0,0.0,10042.0,2567.0,1.0
"F[1, 78]",0.107,0.034,0.052,0.162,0.0,0.0,8112.0,2606.0,1.0
"F[1, 79]",0.402,0.056,0.315,0.498,0.001,0.001,3529.0,2386.0,1.0
"F[1, 80]",0.167,0.042,0.099,0.233,0.0,0.0,10464.0,3054.0,1.0
"F[1, 81]",0.052,0.025,0.014,0.09,0.0,0.0,6264.0,2788.0,1.0
"F[1, 82]",0.421,0.056,0.32,0.505,0.001,0.0,11005.0,2900.0,1.0
"F[1, 83]",0.211,0.047,0.135,0.285,0.0,0.0,11017.0,3118.0,1.0
"F[1, 84]",0.321,0.052,0.242,0.41,0.001,0.0,7029.0,2701.0,1.0
"F[1, 85]",0.09,0.032,0.042,0.142,0.0,0.0,8287.0,2750.0,1.0
"F[1, 86]",0.184,0.046,0.109,0.258,0.0,0.0,9338.0,2507.0,1.0
"F[1, 87]",0.112,0.035,0.053,0.166,0.0,0.0,11620.0,3028.0,1.0
"F[1, 88]",0.223,0.047,0.147,0.297,0.0,0.0,11867.0,2937.0,1.0
"F[1, 89]",0.246,0.048,0.165,0.322,0.0,0.0,9554.0,2597.0,1.0
"F[1, 90]",0.131,0.037,0.07,0.188,0.0,0.0,10814.0,2902.0,1.0
"F[1, 91]",0.09,0.032,0.038,0.14,0.0,0.0,8042.0,2943.0,1.0
"F[1, 92]",0.128,0.038,0.065,0.186,0.0,0.0,9026.0,2835.0,1.0
"F[1, 93]",0.106,0.035,0.046,0.157,0.0,0.0,8537.0,2853.0,1.0
"F[1, 94]",0.038,0.022,0.005,0.068,0.0,0.0,6696.0,2534.0,1.0
"F[1, 95]",0.204,0.046,0.132,0.279,0.0,0.0,10221.0,2827.0,1.0
"F[1, 96]",0.077,0.03,0.03,0.122,0.0,0.0,8815.0,2738.0,1.0
"F[1, 97]",0.095,0.033,0.042,0.147,0.0,0.0,8705.0,2912.0,1.0
"F[1, 98]",0.074,0.03,0.027,0.119,0.0,0.0,10445.0,2661.0,1.0
"F[1, 99]",0.077,0.03,0.033,0.127,0.0,0.0,9716.0,2827.0,1.0
