,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"d[1, 69]",0.684,0.263,0.264,1.122,0.004,0.003,5491.0,3337.0,1.0
"d[1, 70]",0.274,0.252,-0.144,0.685,0.004,0.003,4346.0,2994.0,1.0
"d[1, 71]",1.059,0.239,0.675,1.451,0.003,0.002,5128.0,2988.0,1.0
"d[1, 72]",0.56,0.249,0.132,0.957,0.003,0.003,5240.0,3380.0,1.0
"d[1, 73]",1.077,0.245,0.674,1.476,0.003,0.003,4927.0,3156.0,1.0
"d[1, 74]",0.781,0.256,0.36,1.196,0.003,0.002,6181.0,2869.0,1.0
"d[1, 75]",1.246,0.251,0.82,1.632,0.004,0.003,4403.0,3094.0,1.0
"d[1, 76]",0.488,0.266,0.072,0.954,0.004,0.003,5065.0,2960.0,1.0
"d[1, 77]",0.634,0.245,0.253,1.052,0.004,0.003,4665.0,2426.0,1.0
"d[1, 78]",1.372,0.258,0.975,1.829,0.003,0.002,5625.0,3280.0,1.0
"d[1, 79]",1.805,0.329,1.267,2.327,0.006,0.004,3413.0,2712.0,1.0
"d[1, 80]",0.587,0.251,0.166,0.978,0.003,0.002,5903.0,3305.0,1.0
"d[1, 81]",0.975,0.262,0.545,1.4,0.004,0.003,4987.0,3063.0,1.0
"d[1, 82]",1.143,0.264,0.713,1.576,0.004,0.003,4521.0,3051.0,1.0
"d[1, 83]",1.219,0.24,0.812,1.591,0.003,0.003,4778.0,3059.0,1.0
"d[1, 84]",1.726,0.298,1.266,2.241,0.006,0.004,2951.0,2764.0,1.0
"d[1, 85]",0.776,0.25,0.382,1.195,0.004,0.003,4394.0,2944.0,1.0
"d[1, 86]",0.989,0.243,0.575,1.375,0.003,0.002,5112.0,3130.0,1.0
"d[1, 87]",0.245,0.281,-0.177,0.742,0.004,0.004,4333.0,3106.0,1.0
"d[1, 88]",0.98,0.24,0.563,1.345,0.003,0.002,5128.0,3105.0,1.0
"d[1, 89]",0.65,0.243,0.252,1.037,0.003,0.002,5411.0,3285.0,1.0
"d[1, 90]",1.03,0.248,0.637,1.455,0.004,0.003,4993.0,3035.0,1.0
"d[1, 91]",0.773,0.247,0.39,1.208,0.003,0.002,5900.0,3244.0,1.0
"d[1, 92]",0.593,0.25,0.178,0.992,0.004,0.003,4319.0,2471.0,1.0
"d[1, 93]",1.091,0.242,0.701,1.494,0.004,0.002,4750.0,3020.0,1.0
"d[1, 94]",0.855,0.266,0.422,1.294,0.004,0.003,5140.0,3245.0,1.0
"d[1, 95]",0.255,0.265,-0.203,0.668,0.004,0.003,4068.0,3018.0,1.0
"d[1, 96]",0.735,0.268,0.296,1.183,0.004,0.003,5091.0,3126.0,1.0
"d[1, 97]",1.411,0.25,1.022,1.835,0.004,0.003,4268.0,2916.0,1.0
"d[1, 98]",0.343,0.284,-0.106,0.832,0.004,0.003,4458.0,2877.0,1.0
"d[1, 99]",0.737,0.256,0.32,1.154,0.004,0.003,5216.0,3046.0,1.0
"c[0, 0]",-0.513,0.17,-0.806,-0.241,0.003,0.002,4011.0,2813.0,1.0
"c[0, 1]",-0.549,0.194,-0.857,-0.223,0.003,0.003,3317.0,2482.0,1.0
"c[0, 2]",0.577,0.171,0.305,0.866,0.002,0.002,5694.0,2931.0,1.0
"c[0, 3]",0.338,0.209,-0.006,0.681,0.003,0.002,5770.0,2979.0,1.0
"c[0, 4]",-0.024,0.171,-0.305,0.246,0.002,0.003,5326.0,3107.0,1.0
"c[0, 5]",0.033,0.157,-0.235,0.283,0.002,0.002,5461.0,2815.0,1.0
"c[0, 6]",0.418,0.173,0.14,0.7,0.002,0.002,6905.0,2758.0,1.0
"c[0, 7]",-0.962,0.23,-1.304,-0.572,0.004,0.003,2986.0,2196.0,1.0
"c[0, 8]",-0.147,0.221,-0.514,0.22,0.004,0.003,4111.0,3052.0,1.0
"c[0, 9]",-0.209,0.195,-0.542,0.09,0.003,0.003,3550.0,2523.0,1.0
"c[0, 10]",0.811,0.164,0.528,1.07,0.002,0.002,6283.0,2973.0,1.0
"c[0, 11]",-0.414,0.222,-0.768,-0.049,0.004,0.003,2939.0,2479.0,1.0
"c[0, 12]",-0.321,0.173,-0.606,-0.032,0.003,0.002,4187.0,3302.0,1.0
"c[0, 13]",-0.188,0.166,-0.469,0.075,0.003,0.002,3815.0,3129.0,1.0
"c[0, 14]",0.174,0.153,-0.1,0.403,0.002,0.002,5136.0,3133.0,1.0
"c[0, 15]",-0.859,0.233,-1.236,-0.484,0.004,0.003,2898.0,2330.0,1.0
"c[0, 16]",0.622,0.16,0.383,0.895,0.002,0.001,6635.0,2709.0,1.0
"c[0, 17]",0.087,0.176,-0.216,0.365,0.002,0.003,5008.0,2733.0,1.0
"c[0, 18]",-0.306,0.188,-0.619,-0.007,0.003,0.002,4228.0,2836.0,1.0
"c[0, 19]",-0.109,0.162,-0.369,0.162,0.002,0.002,5081.0,3288.0,1.0
"c[0, 20]",0.483,0.182,0.172,0.77,0.002,0.002,5856.0,2844.0,1.0
"c[0, 21]",-0.139,0.16,-0.4,0.13,0.002,0.002,5047.0,3213.0,1.0
"c[0, 22]",-0.069,0.183,-0.35,0.244,0.003,0.003,5049.0,3406.0,1.0
"c[0, 23]",-0.406,0.19,-0.701,-0.069,0.003,0.002,3823.0,2788.0,1.0
"c[0, 24]",0.22,0.186,-0.089,0.512,0.003,0.002,5388.0,2678.0,1.0
"c[0, 25]",-1.135,0.233,-1.518,-0.76,0.004,0.003,2811.0,2587.0,1.0
"c[0, 26]",0.06,0.157,-0.18,0.331,0.002,0.002,4848.0,3433.0,1.0
"c[0, 27]",0.381,0.163,0.112,0.644,0.002,0.002,6087.0,2835.0,1.0
"c[0, 28]",0.364,0.166,0.088,0.626,0.002,0.002,6154.0,3058.0,1.0
"c[0, 29]",0.506,0.145,0.264,0.736,0.002,0.001,5866.0,2990.0,1.0
"c[0, 30]",0.332,0.145,0.101,0.577,0.002,0.002,5269.0,3153.0,1.0
"c[0, 31]",-0.674,0.163,-0.956,-0.43,0.003,0.002,4155.0,3023.0,1.0
"c[0, 32]",0.277,0.184,-0.021,0.579,0.002,0.002,5809.0,3235.0,1.0
"c[0, 33]",0.667,0.16,0.405,0.923,0.002,0.002,5457.0,3085.0,1.0
"c[0, 34]",-0.071,0.182,-0.356,0.245,0.003,0.003,4085.0,2852.0,1.0
"c[0, 35]",-0.096,0.145,-0.326,0.141,0.002,0.002,4291.0,3005.0,1.0
"c[0, 36]",0.243,0.171,-0.027,0.54,0.002,0.002,5759.0,3036.0,1.0
"c[0, 37]",-0.262,0.157,-0.535,-0.018,0.002,0.002,4491.0,3105.0,1.0
"c[0, 38]",0.506,0.149,0.28,0.767,0.002,0.002,5523.0,2689.0,1.0
"c[0, 39]",0.128,0.172,-0.16,0.396,0.002,0.002,5736.0,3150.0,1.0
"c[0, 40]",0.202,0.155,-0.049,0.455,0.002,0.002,5351.0,2941.0,1.0
"c[0, 41]",0.014,0.152,-0.238,0.26,0.002,0.002,5501.0,3290.0,1.0
"c[0, 42]",0.429,0.147,0.173,0.654,0.002,0.001,6503.0,3076.0,1.0
"c[0, 43]",0.023,0.149,-0.222,0.265,0.002,0.002,5781.0,3165.0,1.0
"c[0, 44]",0.541,0.184,0.242,0.837,0.002,0.002,7713.0,2871.0,1.0
"c[0, 45]",0.123,0.168,-0.171,0.383,0.002,0.002,4596.0,2897.0,1.0
"c[0, 46]",-0.594,0.223,-0.94,-0.203,0.004,0.003,2912.0,2230.0,1.0
"c[0, 47]",-0.111,0.17,-0.392,0.165,0.003,0.002,4408.0,2939.0,1.0
"c[0, 48]",0.413,0.177,0.153,0.736,0.002,0.002,7213.0,3240.0,1.0
"c[0, 49]",1.566,0.236,1.2,1.975,0.003,0.002,4987.0,2793.0,1.0
"c[0, 50]",0.225,0.165,-0.059,0.49,0.002,0.002,6114.0,2894.0,1.0
"c[0, 51]",0.087,0.172,-0.191,0.371,0.002,0.002,5552.0,3043.0,1.0
"c[0, 52]",0.237,0.211,-0.11,0.586,0.003,0.003,4810.0,2701.0,1.0
"c[0, 53]",-0.011,0.15,-0.251,0.239,0.002,0.002,4912.0,3353.0,1.0
"c[0, 54]",0.19,0.195,-0.11,0.522,0.003,0.002,5647.0,2796.0,1.0
"c[0, 55]",-0.032,0.152,-0.277,0.219,0.002,0.002,4996.0,3229.0,1.0
"c[0, 56]",-0.66,0.22,-1.029,-0.316,0.004,0.003,3281.0,2362.0,1.0
"c[0, 57]",-0.04,0.155,-0.299,0.208,0.002,0.002,4255.0,3363.0,1.0
"c[0, 58]",-0.42,0.219,-0.763,-0.051,0.004,0.003,3420.0,2644.0,1.0
"c[0, 59]",-0.638,0.223,-0.985,-0.254,0.004,0.003,2731.0,2374.0,1.0
"c[0, 60]",0.474,0.169,0.174,0.734,0.002,0.002,6647.0,2677.0,1.0
"c[0, 61]",-0.799,0.229,-1.165,-0.421,0.004,0.003,3002.0,2408.0,1.0
"c[0, 62]",-0.063,0.196,-0.394,0.252,0.003,0.003,4376.0,2991.0,1.0
"c[0, 63]",0.706,0.175,0.418,0.993,0.002,0.002,6428.0,3241.0,1.0
"c[0, 64]",0.223,0.167,-0.047,0.499,0.002,0.002,5982.0,3029.0,1.0
"c[0, 65]",-0.346,0.176,-0.618,-0.049,0.003,0.002,4137.0,3011.0,1.0
"c[0, 66]",-0.477,0.163,-0.744,-0.205,0.002,0.002,4278.0,3235.0,1.0
"c[0, 67]",0.732,0.171,0.469,1.03,0.002,0.002,6849.0,3303.0,1.0
"c[0, 68]",0.158,0.174,-0.103,0.454,0.002,0.002,5905.0,3258.0,1.0
"c[0, 69]",0.002,0.182,-0.277,0.324,0.003,0.003,4810.0,3432.0,1.0
"c[0, 70]",-0.404,0.163,-0.669,-0.136,0.002,0.002,4484.0,3113.0,1.0
"c[0, 71]",-1.1,0.243,-1.481,-0.692,0.005,0.004,2750.0,2548.0,1.0
"c[0, 72]",-0.945,0.198,-1.275,-0.629,0.003,0.003,3313.0,2864.0,1.0
"c[0, 73]",0.303,0.164,0.015,0.548,0.002,0.002,5397.0,3063.0,1.0
"c[0, 74]",-0.06,0.162,-0.322,0.214,0.002,0.002,5097.0,3339.0,1.0
"c[0, 75]",-0.924,0.229,-1.282,-0.551,0.004,0.003,2871.0,3010.0,1.0
"c[0, 76]",-0.045,0.142,-0.272,0.193,0.002,0.002,5475.0,3477.0,1.0
"c[0, 77]",-0.084,0.172,-0.374,0.189,0.003,0.002,4492.0,3227.0,1.0
"c[0, 78]",-0.165,0.179,-0.454,0.134,0.003,0.002,4878.0,3232.0,1.0
"c[0, 79]",0.126,0.177,-0.159,0.413,0.002,0.002,6096.0,3092.0,1.0
"c[0, 80]",0.434,0.157,0.176,0.69,0.002,0.001,6293.0,3104.0,1.0
"c[0, 81]",0.651,0.182,0.368,0.958,0.002,0.002,6571.0,3027.0,1.0
"c[0, 82]",0.434,0.159,0.178,0.696,0.002,0.002,6261.0,3266.0,1.0
"c[0, 83]",0.413,0.181,0.138,0.727,0.002,0.002,5695.0,2970.0,1.0
"c[0, 84]",-0.147,0.222,-0.493,0.218,0.004,0.003,3596.0,2282.0,1.0
"c[0, 85]",-0.358,0.194,-0.674,-0.034,0.003,0.002,3792.0,2847.0,1.0
"c[0, 86]",0.051,0.163,-0.212,0.316,0.002,0.003,5324.0,3193.0,1.0
"c[0, 87]",0.95,0.21,0.601,1.288,0.003,0.002,6506.0,3168.0,1.0
"c[0, 88]",0.583,0.174,0.279,0.853,0.002,0.002,7050.0,2954.0,1.0
"c[0, 89]",0.625,0.165,0.344,0.878,0.002,0.002,5884.0,2339.0,1.0
"c[0, 90]",0.177,0.155,-0.08,0.426,0.002,0.002,4699.0,2959.0,1.0
"c[0, 91]",0.385,0.154,0.122,0.616,0.002,0.001,6308.0,2869.0,1.0
"c[0, 92]",0.39,0.144,0.165,0.636,0.002,0.001,5472.0,3256.0,1.0
"c[0, 93]",0.623,0.159,0.348,0.868,0.002,0.002,6281.0,2751.0,1.0
"c[0, 94]",-0.921,0.227,-1.275,-0.527,0.004,0.003,2643.0,2292.0,1.0
"c[0, 95]",0.191,0.197,-0.135,0.521,0.003,0.002,5872.0,3009.0,1.0
"c[0, 96]",0.351,0.183,0.057,0.659,0.002,0.002,5807.0,3133.0,1.0
"c[0, 97]",-0.927,0.232,-1.296,-0.543,0.005,0.003,2724.0,2234.0,1.0
"c[0, 98]",-0.112,0.161,-0.366,0.161,0.002,0.002,4736.0,2978.0,1.0
"c[0, 99]",0.731,0.168,0.462,1.015,0.002,0.002,6819.0,3063.0,1.0
"c[1, 0]",0.573,0.143,0.338,0.805,0.002,0.001,5296.0,2995.0,1.0
"c[1, 1]",0.26,0.153,0.019,0.522,0.002,0.002,4884.0,3009.0,1.0
"c[1, 2]",0.741,0.148,0.501,0.976,0.002,0.001,5905.0,3108.0,1.0
"c[1, 3]",0.553,0.146,0.326,0.797,0.002,0.001,5310.0,2863.0,1.0
"c[1, 4]",0.688,0.147,0.454,0.935,0.002,0.001,5759.0,3099.0,1.0
"c[1, 5]",0.613,0.144,0.386,0.865,0.002,0.001,5878.0,3269.0,1.0
"c[1, 6]",0.961,0.164,0.698,1.236,0.002,0.002,5315.0,3135.0,1.0
"c[1, 7]",0.324,0.143,0.087,0.555,0.002,0.001,5693.0,2968.0,1.0
"c[1, 8]",0.702,0.147,0.463,0.951,0.002,0.001,6096.0,3125.0,1.0
"c[1, 9]",1.025,0.164,0.749,1.282,0.002,0.002,5699.0,3124.0,1.0
"c[1, 10]",1.27,0.179,0.99,1.573,0.003,0.002,4555.0,3489.0,1.0
"c[1, 11]",0.559,0.149,0.332,0.817,0.002,0.001,5414.0,2924.0,1.0
"c[1, 12]",0.723,0.148,0.479,0.957,0.002,0.001,5421.0,3235.0,1.0
"c[1, 13]",0.549,0.148,0.298,0.786,0.002,0.002,5031.0,3353.0,1.0
"c[1, 14]",0.22,0.142,-0.017,0.448,0.002,0.002,5333.0,3368.0,1.0
"c[1, 15]",0.624,0.15,0.365,0.856,0.002,0.001,6116.0,3331.0,1.0
"c[1, 16]",0.116,0.147,-0.128,0.354,0.002,0.002,4476.0,2970.0,1.0
"c[1, 17]",0.323,0.145,0.079,0.555,0.002,0.002,4596.0,2785.0,1.0
"c[1, 18]",0.847,0.154,0.601,1.107,0.002,0.002,5301.0,2327.0,1.0
"c[1, 19]",0.393,0.145,0.148,0.625,0.002,0.001,5018.0,3385.0,1.0
"c[1, 20]",0.799,0.152,0.552,1.049,0.002,0.001,6770.0,3095.0,1.0
"c[1, 21]",0.154,0.155,-0.099,0.406,0.002,0.002,4193.0,3256.0,1.0
"c[1, 22]",-0.123,0.155,-0.368,0.147,0.002,0.002,4296.0,3435.0,1.0
"c[1, 23]",1.279,0.174,1.008,1.574,0.002,0.002,5123.0,3082.0,1.0
"c[1, 24]",1.022,0.162,0.766,1.296,0.002,0.002,5318.0,2839.0,1.0
"c[1, 25]",0.811,0.161,0.551,1.075,0.002,0.002,5254.0,2990.0,1.0
"c[1, 26]",1.782,0.244,1.366,2.158,0.004,0.003,4094.0,3138.0,1.0
"c[1, 27]",0.801,0.154,0.551,1.058,0.002,0.002,4395.0,3024.0,1.0
"c[1, 28]",1.025,0.163,0.753,1.288,0.002,0.002,5685.0,3149.0,1.0
"c[1, 29]",0.812,0.152,0.569,1.067,0.002,0.001,5704.0,3556.0,1.0
"c[1, 30]",0.958,0.156,0.7,1.217,0.002,0.002,4813.0,2929.0,1.0
"c[1, 31]",0.306,0.14,0.081,0.544,0.002,0.002,4787.0,3085.0,1.0
"c[1, 32]",0.504,0.141,0.279,0.745,0.002,0.001,4857.0,3029.0,1.0
"c[1, 33]",0.463,0.141,0.229,0.693,0.002,0.001,5015.0,3450.0,1.0
"c[1, 34]",0.111,0.151,-0.131,0.361,0.002,0.002,5338.0,3026.0,1.0
"c[1, 35]",0.206,0.141,-0.027,0.438,0.002,0.002,5123.0,3265.0,1.0
"c[1, 36]",0.078,0.137,-0.146,0.3,0.002,0.002,4263.0,2992.0,1.0
"c[1, 37]",0.882,0.155,0.616,1.128,0.003,0.002,3907.0,2642.0,1.0
"c[1, 38]",0.671,0.144,0.428,0.902,0.002,0.001,5301.0,3512.0,1.0
"c[1, 39]",0.735,0.152,0.491,0.987,0.002,0.001,6045.0,3132.0,1.0
"c[1, 40]",0.776,0.152,0.527,1.029,0.002,0.002,5165.0,2760.0,1.0
"c[1, 41]",0.918,0.16,0.656,1.18,0.002,0.002,5034.0,3383.0,1.0
"c[1, 42]",1.171,0.177,0.868,1.447,0.003,0.002,4204.0,3184.0,1.0
"c[1, 43]",0.848,0.158,0.591,1.108,0.002,0.001,6027.0,2783.0,1.0
"c[1, 44]",-0.077,0.139,-0.289,0.162,0.002,0.002,4180.0,3134.0,1.0
"c[1, 45]",-0.089,0.155,-0.333,0.178,0.002,0.002,4370.0,3123.0,1.0
"c[1, 46]",-0.124,0.167,-0.398,0.152,0.003,0.002,3814.0,2733.0,1.0
"c[1, 47]",0.706,0.153,0.449,0.948,0.002,0.001,5916.0,3199.0,1.0
"c[1, 48]",-0.059,0.14,-0.288,0.167,0.002,0.002,4259.0,3166.0,1.0
"c[1, 49]",-0.418,0.173,-0.69,-0.132,0.003,0.002,3252.0,2883.0,1.0
"c[1, 50]",0.372,0.138,0.153,0.6,0.002,0.001,5158.0,3084.0,1.0
"c[1, 51]",0.585,0.147,0.342,0.825,0.002,0.002,5088.0,3296.0,1.0
"c[1, 52]",0.58,0.145,0.354,0.834,0.002,0.001,5508.0,3086.0,1.0
"c[1, 53]",0.863,0.155,0.618,1.121,0.002,0.002,5392.0,2887.0,1.0
"c[1, 54]",0.723,0.148,0.485,0.968,0.002,0.002,5562.0,3083.0,1.0
"c[1, 55]",0.521,0.149,0.266,0.757,0.002,0.001,5254.0,3195.0,1.0
"c[1, 56]",0.344,0.14,0.096,0.558,0.002,0.001,4972.0,3046.0,1.0
"c[1, 57]",0.874,0.154,0.619,1.118,0.002,0.002,4598.0,2655.0,1.0
"c[1, 58]",0.302,0.145,0.072,0.549,0.002,0.002,4493.0,3058.0,1.0
"c[1, 59]",1.019,0.158,0.759,1.277,0.002,0.002,5066.0,3372.0,1.0
"c[1, 60]",0.576,0.141,0.349,0.812,0.002,0.001,4942.0,2893.0,1.0
"c[1, 61]",0.327,0.148,0.092,0.574,0.002,0.002,4700.0,3247.0,1.0
"c[1, 62]",0.395,0.147,0.155,0.637,0.002,0.002,5168.0,3161.0,1.0
"c[1, 63]",0.799,0.159,0.525,1.046,0.002,0.002,5542.0,2709.0,1.0
"c[1, 64]",1.234,0.171,0.962,1.52,0.002,0.002,4763.0,3143.0,1.0
"c[1, 65]",0.817,0.153,0.575,1.07,0.002,0.001,5799.0,3059.0,1.0
"c[1, 66]",0.24,0.139,0.006,0.461,0.002,0.002,5113.0,3219.0,1.0
"c[1, 67]",0.774,0.15,0.535,1.026,0.002,0.002,5095.0,3161.0,1.0
"c[1, 68]",0.061,0.15,-0.18,0.31,0.002,0.002,4340.0,2952.0,1.0
"c[1, 69]",1.14,0.171,0.871,1.427,0.002,0.002,5389.0,3123.0,1.0
"c[1, 70]",0.356,0.139,0.138,0.594,0.002,0.002,4957.0,3077.0,1.0
"c[1, 71]",0.421,0.138,0.195,0.65,0.002,0.001,4374.0,3377.0,1.0
"c[1, 72]",0.738,0.149,0.488,0.974,0.002,0.001,5311.0,3337.0,1.0
"c[1, 73]",0.327,0.143,0.099,0.562,0.002,0.002,5126.0,3123.0,1.0
"c[1, 74]",0.833,0.154,0.58,1.081,0.002,0.001,5811.0,3081.0,1.0
"c[1, 75]",0.009,0.145,-0.221,0.253,0.002,0.002,4111.0,2869.0,1.0
"c[1, 76]",1.087,0.162,0.822,1.356,0.002,0.002,5444.0,3249.0,1.0
"c[1, 77]",0.692,0.145,0.463,0.941,0.002,0.001,4877.0,3160.0,1.0
"c[1, 78]",0.491,0.152,0.238,0.728,0.002,0.001,5913.0,2977.0,1.0
"c[1, 79]",-0.585,0.188,-0.865,-0.25,0.003,0.003,3281.0,2501.0,1.0
"c[1, 80]",0.765,0.15,0.514,1.006,0.002,0.002,4706.0,2878.0,1.0
"c[1, 81]",1.01,0.165,0.721,1.262,0.002,0.002,5286.0,3052.0,1.0
"c[1, 82]",-0.238,0.153,-0.483,0.012,0.002,0.002,4311.0,2713.0,1.0
"c[1, 83]",0.235,0.144,-0.013,0.46,0.002,0.001,5084.0,3082.0,1.0
"c[1, 84]",-0.354,0.177,-0.638,-0.063,0.003,0.002,3348.0,2596.0,1.0
"c[1, 85]",0.949,0.156,0.693,1.198,0.002,0.002,5599.0,3064.0,1.0
"c[1, 86]",0.462,0.146,0.223,0.7,0.002,0.002,5130.0,3091.0,1.0
"c[1, 87]",1.192,0.174,0.897,1.468,0.002,0.002,5047.0,3041.0,1.0
"c[1, 88]",0.349,0.142,0.132,0.594,0.002,0.001,5388.0,3114.0,1.0
"c[1, 89]",0.483,0.14,0.273,0.729,0.002,0.001,5071.0,3297.0,1.0
"c[1, 90]",0.616,0.147,0.365,0.846,0.002,0.001,5246.0,3008.0,1.0
"c[1, 91]",0.949,0.158,0.687,1.201,0.002,0.002,5833.0,3077.0,1.0
"c[1, 92]",0.902,0.154,0.656,1.161,0.002,0.002,4703.0,3201.0,1.0
"c[1, 93]",0.674,0.148,0.433,0.916,0.002,0.001,5552.0,3241.0,1.0
"c[1, 94]",1.171,0.176,0.894,1.475,0.002,0.002,6066.0,3134.0,1.0
"c[1, 95]",0.851,0.154,0.603,1.099,0.002,0.002,4640.0,3018.0,1.0
"c[1, 96]",1.04,0.159,0.782,1.303,0.002,0.002,4539.0,3077.0,1.0
"c[1, 97]",0.518,0.15,0.273,0.754,0.002,0.002,4703.0,2316.0,1.0
"c[1, 98]",1.315,0.18,1.027,1.61,0.003,0.002,4521.0,3149.0,1.0
"c[1, 99]",1.042,0.16,0.771,1.3,0.002,0.002,4991.0,3075.0,1.0
"H[0, 0]",0.89,0.053,0.814,0.974,0.001,0.001,3480.0,2439.0,1.0
"H[0, 1]",0.938,0.04,0.881,0.994,0.001,0.0,3066.0,2310.0,1.0
"H[0, 2]",0.661,0.085,0.529,0.807,0.001,0.001,5860.0,2791.0,1.0
"H[0, 3]",0.87,0.06,0.782,0.969,0.001,0.001,5103.0,2600.0,1.0
"H[0, 4]",0.866,0.059,0.774,0.957,0.001,0.001,4147.0,2770.0,1.0
"H[0, 5]",0.809,0.068,0.704,0.92,0.001,0.001,4364.0,3041.0,1.0
"H[0, 6]",0.756,0.075,0.629,0.872,0.001,0.001,5568.0,2741.0,1.0
"H[0, 7]",0.971,0.025,0.936,1.0,0.0,0.0,2793.0,1920.0,1.0
"H[0, 8]",0.943,0.04,0.887,0.997,0.001,0.0,3472.0,2783.0,1.0
"H[0, 9]",0.924,0.044,0.861,0.991,0.001,0.001,3350.0,2787.0,1.0
"H[0, 10]",0.498,0.09,0.346,0.646,0.001,0.001,6591.0,3120.0,1.0
"H[0, 11]",0.953,0.035,0.905,0.999,0.001,0.0,2565.0,2333.0,1.0
"H[0, 12]",0.906,0.048,0.839,0.984,0.001,0.001,3749.0,2661.0,1.0
"H[0, 13]",0.875,0.056,0.787,0.961,0.001,0.001,3486.0,2825.0,1.0
"H[0, 14]",0.745,0.075,0.624,0.864,0.001,0.001,4428.0,3142.0,1.0
"H[0, 15]",0.968,0.028,0.929,1.0,0.001,0.0,2715.0,2183.0,1.0
"H[0, 16]",0.571,0.089,0.424,0.715,0.001,0.001,4914.0,2992.0,1.0
"H[0, 17]",0.858,0.06,0.764,0.953,0.001,0.001,3830.0,2693.0,1.0
"H[0, 18]",0.929,0.042,0.87,0.991,0.001,0.0,3695.0,2996.0,1.0
"H[0, 19]",0.844,0.063,0.744,0.942,0.001,0.001,4210.0,2904.0,1.0
"H[0, 20]",0.779,0.073,0.661,0.898,0.001,0.001,5888.0,3144.0,1.0
"H[0, 21]",0.848,0.061,0.753,0.942,0.001,0.001,4170.0,2600.0,1.0
"H[0, 22]",0.891,0.055,0.807,0.973,0.001,0.001,4199.0,2761.0,1.0
"H[0, 23]",0.932,0.041,0.873,0.99,0.001,0.0,3609.0,2887.0,1.0
"H[0, 24]",0.85,0.064,0.748,0.948,0.001,0.001,4625.0,3163.0,1.0
"H[0, 25]",0.976,0.023,0.946,1.0,0.0,0.0,2621.0,2424.0,1.0
"H[0, 26]",0.808,0.069,0.699,0.918,0.001,0.001,4317.0,3044.0,1.0
"H[0, 27]",0.73,0.079,0.597,0.854,0.001,0.001,5761.0,3192.0,1.0
"H[0, 28]",0.762,0.073,0.643,0.876,0.001,0.001,5196.0,2995.0,1.0
"H[0, 29]",0.52,0.09,0.375,0.671,0.001,0.001,5245.0,2674.0,1.0
"H[0, 30]",0.564,0.089,0.425,0.714,0.001,0.001,4234.0,2701.0,1.0
"H[0, 31]",0.876,0.056,0.79,0.962,0.001,0.001,3755.0,3011.0,1.0
"H[0, 32]",0.848,0.063,0.749,0.944,0.001,0.001,5306.0,2854.0,1.0
"H[0, 33]",0.568,0.087,0.415,0.701,0.001,0.001,4908.0,3157.0,1.0
"H[0, 34]",0.893,0.053,0.816,0.977,0.001,0.001,3480.0,2745.0,1.0
"H[0, 35]",0.71,0.08,0.582,0.839,0.001,0.001,3400.0,2962.0,1.0
"H[0, 36]",0.823,0.068,0.722,0.936,0.001,0.001,4862.0,3007.0,1.0
"H[0, 37]",0.852,0.06,0.763,0.949,0.001,0.001,3925.0,2839.0,1.0
"H[0, 38]",0.582,0.088,0.444,0.728,0.001,0.001,4687.0,2947.0,1.0
"H[0, 39]",0.856,0.06,0.764,0.951,0.001,0.001,4708.0,3522.0,1.0
"H[0, 40]",0.745,0.077,0.616,0.864,0.001,0.001,4426.0,2634.0,1.0
"H[0, 41]",0.784,0.071,0.677,0.904,0.001,0.001,4773.0,2955.0,1.0
"H[0, 42]",0.559,0.088,0.421,0.71,0.001,0.001,4846.0,3119.0,1.0
"H[0, 43]",0.756,0.074,0.634,0.872,0.001,0.001,4554.0,2888.0,1.0
"H[0, 44]",0.748,0.078,0.622,0.875,0.001,0.001,6475.0,2862.0,1.0
"H[0, 45]",0.829,0.066,0.734,0.943,0.001,0.001,4285.0,2957.0,1.0
"H[0, 46]",0.961,0.031,0.919,0.999,0.001,0.0,2673.0,2034.0,1.0
"H[0, 47]",0.871,0.058,0.779,0.96,0.001,0.001,3590.0,2925.0,1.0
"H[0, 48]",0.784,0.073,0.669,0.901,0.001,0.001,6326.0,3124.0,1.0
"H[0, 49]",0.238,0.078,0.105,0.356,0.001,0.001,7063.0,2813.0,1.0
"H[0, 50]",0.796,0.071,0.689,0.914,0.001,0.001,5120.0,2673.0,1.0
"H[0, 51]",0.832,0.066,0.734,0.941,0.001,0.001,4775.0,2792.0,1.0
"H[0, 52]",0.902,0.051,0.824,0.982,0.001,0.001,3825.0,2829.0,1.0
"H[0, 53]",0.787,0.069,0.674,0.895,0.001,0.001,4311.0,2926.0,1.0
"H[0, 54]",0.878,0.056,0.797,0.968,0.001,0.001,4585.0,2817.0,1.0
"H[0, 55]",0.787,0.071,0.675,0.905,0.001,0.001,4124.0,3187.0,1.0
"H[0, 56]",0.963,0.03,0.924,1.0,0.0,0.0,3107.0,2235.0,1.0
"H[0, 57]",0.812,0.067,0.709,0.92,0.001,0.001,3728.0,2902.0,1.0
"H[0, 58]",0.955,0.034,0.908,0.999,0.001,0.0,3158.0,1934.0,1.0
"H[0, 59]",0.962,0.031,0.921,1.0,0.001,0.0,2576.0,2367.0,1.0
"H[0, 60]",0.724,0.081,0.589,0.848,0.001,0.001,5544.0,2735.0,1.0
"H[0, 61]",0.967,0.028,0.93,1.0,0.0,0.0,2637.0,2066.0,1.0
